Time (s),Red,IR,filtered,isZeroX
187.03,2816743,3106696,0,0
187.07,2816765,3106767,0,0
187.11,2816781,3106840,0,0
187.15,2816807,3106903,0,0
187.19,2816838,3106943,0,0
187.23,2816872,3107060,0,0
187.27,2816852,3107050,0,0
187.31,2816598,3106356,0,0
187.35,2816279,3105371,0,0
187.39,2816128,3104874,0,0
187.43,2816122,3104873,0,0
187.47,2816242,3105214,0,0
187.57,2816477,3105888,0,0
187.61,2816492,3105940,0,0
187.65,2816456,3105881,0,0
187.69,2816451,3105891,0,0
187.73,2816510,3106024,0,0
187.78,2816565,3106183,0,0
187.82,2816620,3106347,0,0
187.86,2816667,3106451,0,0
187.90,2816683,3106585,0,0
187.94,2816701,3106620,0,0
187.98,2816703,3106650,0,0
188.02,2816735,3106756,0,0
188.06,2816762,3106870,0,0
188.10,2816746,3106828,0,0
188.14,2816523,3106178,0,0
188.20,2816201,3105193,0,0
188.24,2816058,3104731,0,0
188.28,2816071,3104786,0,0
188.32,2816172,3105123,0,0
188.36,2816344,3105583,0,0
188.40,2816439,3105844,0,0
188.40,2816453,3105901,0,0
188.44,2816440,3105846,0,0
188.48,2816442,3105835,0,0
188.52,2816469,3105966,0,0
188.56,2816533,3106124,0,0
188.62,2816574,3106305,0,0
188.66,2816627,3106441,0,0
188.71,2816645,3106518,0,0
188.75,2816661,3106572,0,0
188.78,2816676,3106637,0,0
188.84,2816689,3106744,0,0
188.88,2816738,3106846,0,0
188.93,2816723,3106851,0,0
188.97,2816488,3106229,0,0
189.00,2816167,3105231,0,0
189.04,2816015,3104750,0,0
189.05,2816034,3104737,0,0
189.09,2816143,3105051,0,0
189.13,2816288,3105501,0,0
189.17,2816370,3105757,0,0
189.21,2816391,3105792,0,0
189.27,2816362,3105758,0,0
189.31,2816386,3105789,0,0
189.35,2816407,3105887,0,0
189.39,2816456,3106005,0,0
189.43,2816510,3106173,0,0
189.49,2816554,3106296,0,0
189.53,2816594,3106429,0,0
189.57,2816606,3106525,0,0
189.61,2816647,3106625,0,0
189.65,2816692,3106796,0,0
189.69,2816752,3107022,0,0
189.69,2816775,3107030,0,0
189.73,2816591,3106577,0,0
189.77,2816337,3105797,0,0
189.81,2816177,3105319,0,0
189.85,2816215,3105393,0,0
189.91,2816317,3105640,0,0
189.95,2816445,3106008,0,0
189.99,2816550,3106351,0,0
190.03,2816583,3106483,0,0
190.07,2816578,3106525,0,0
190.13,2816606,3106613,0,0
190.17,2816651,3106746,0,0
190.21,2816713,3106930,0,0
190.25,2816764,3107137,0,0
190.29,2816843,3107274,0,0
190.33,2816853,3107352,0,0
190.34,2816864,3107425,0,0
190.38,2816883,3107427,0,0
190.42,2816902,3107487,0,0
190.46,2816923,3107621,0,0
190.50,2816953,3107707,0,0
190.56,2816819,3107297,0,0
190.60,2816545,3106469,0,0
190.64,2816408,3106053,0,0
190.68,2816427,3106100,0,0
190.72,2816519,3106319,0,0
190.78,2816599,3106639,0,0
190.82,2816698,3106862,0,0
190.86,2816688,3106842,0,0
190.90,2816653,3106791,0,0
190.94,2816646,3106745,0,0
190.98,2816650,3106788,0,0
190.98,2816677,3106882,0,0
191.02,2816708,3106959,0,0
191.06,2816721,3107021,0,0
191.10,2816728,3107083,0,0
191.14,2816746,3107090,0,0
191.20,2816729,3107096,0,0
191.24,2816771,3107154,0,0
191.28,2816780,3107251,0,0
191.32,2816733,3107101,0,0
191.36,2816461,3106304,0,0
191.42,2816065,3105087,0,0
191.46,2816113,3105156,0,0
191.50,2816213,3105502,0,0
191.54,2816341,3105871,0,0
191.58,2816420,3106072,0,0
191.63,2816395,3106028,0,0
191.67,2816348,3105948,0,0
191.71,2816365,3105970,0,0
191.75,2816414,3106093,0,0
191.79,2816461,3106231,0,0
191.85,2816508,3106349,0,0
191.89,2816543,3106468,0,0
191.93,2816557,3106531,0,0
191.97,2816556,3106556,0,0
192.01,2816575,3106625,0,0
192.07,2816647,3106844,0,0
192.11,2816592,3106672,0,0
192.15,2816279,3105783,0,0
192.19,2815945,3104786,0,0
192.23,2815817,3104333,0,0
192.27,2815824,3104399,0,0
192.31,2815965,3104801,0,0
192.35,2816138,3105281,0,0
192.39,2816223,3105551,0,0
192.43,2816229,3105566,0,0
192.49,2816234,3105575,0,0
192.53,2816252,3105626,0,0
192.57,2816290,3105797,0,0
192.61,2816382,3106015,0,0
192.65,2816422,3106167,0,0
192.69,2816470,3106286,0,0
192.71,2816490,3106387,0,0
192.75,2816481,3106385,0,0
192.79,2816500,3106452,0,0
192.83,2816483,3106499,0,0
192.87,2816535,3106640,0,0
192.92,2816498,3106501,0,0
192.96,2816197,3105617,0,0
193.00,2815864,3104636,0,0
193.04,2815730,3104184,0,0
193.08,2815768,3104260,0,0
193.14,2815900,3104708,0,0
193.18,2816060,3105200,0,0
193.22,2816161,3105464,0,0
193.26,2816185,3105516,0,0
193.30,2816179,3105513,0,0
193.34,2816184,3105575,0,0
193.34,2816212,3105658,0,0
193.38,2816293,3105868,0,0
193.42,2816346,3106061,0,0
193.46,2816434,3106190,0,0
193.50,2816467,3106371,0,0
193.54,2816475,3106450,0,0
193.58,2816491,3106523,0,0
193.62,2816548,3106677,0,0
193.66,2816604,3106871,0,0
193.70,2816612,3106896,0,0
193.76,2816392,3106280,0,0
193.80,2816084,3105406,0,0
193.84,2815966,3105020,0,0
193.88,2816052,3105216,0,0
193.92,2816172,3105578,0,0
193.98,2816316,3105989,0,0
194.02,2816408,3106252,0,0
194.06,2816422,3106306,0,0
194.10,2816403,3106286,0,0
194.14,2816423,3106374,0,0
194.18,2816480,3106498,0,0
194.19,2816543,3106726,0,0
194.23,2816610,3106936,0,0
194.27,2816660,3107087,0,0
194.31,2816704,3107222,0,0
194.35,2816713,3107237,0,0
194.41,2816715,3107298,0,0
194.45,2816763,3107406,0,0
194.49,2816791,3107505,0,0
194.53,2816817,3107572,0,0
194.57,2816606,3107013,0,0
194.63,2816271,3106006,0,0
194.67,2816068,3105378,0,0
194.71,2816048,3105309,0,0
194.75,2816138,3105571,0,0
194.79,2816288,3105985,0,0
194.83,2816377,3106204,0,0
194.83,2816357,3106170,0,0
194.87,2816316,3106074,0,0
194.91,2816301,3106037,0,0
194.95,2816312,3106091,0,0
194.99,2816355,3106186,0,0
195.03,2816397,3106304,0,0
195.07,2816430,3106395,0,0
195.11,2816458,3106475,0,0
195.15,2816477,3106543,0,0
195.19,2816477,3106549,0,0
195.23,2816484,3106585,0,0
195.27,2816519,3106678,0,0
195.31,2816500,3106669,0,0
195.35,2816295,3106033,0,0
195.39,2815842,3104748,0,0
195.44,2815504,3103692,0,0
195.48,2815418,3103403,0,0
195.52,2815494,3103608,0,0
195.56,2815660,3104113,0,0
195.60,2815817,3104596,0,0
195.66,2815871,3104784,0,0
195.70,2815854,3104750,0,0
195.74,2815843,3104746,0,0
195.78,2815906,3104855,0,0
195.82,2815930,3104992,0,0
195.86,2816039,3105368,0,0
195.90,2816109,3105473,0,0
195.94,2816154,3105624,0,0
195.98,2816174,3105691,0,0
196.06,2816236,3105938,0,0
196.10,2816289,3106078,0,0
196.14,2816085,3105512,0,0
196.18,2815660,3104232,0,0
196.28,2815162,3102749,0,0
196.32,2815230,3102955,0,0
196.36,2815405,3103508,0,0
196.40,2815602,3104109,0,0
196.44,2815696,3104381,0,0
196.48,2815721,3104463,0,0
196.52,2815755,3104549,0,0
196.56,2815793,3104677,0,0
196.60,2815853,3104921,0,0
196.64,2815917,3105155,0,0
196.69,2815995,3105404,0,0
196.72,2816067,3105566,0,0
196.76,2816104,3105705,0,0
196.81,2816127,3105729,0,0
196.84,2816136,3105803,0,0
196.91,2816183,3105918,0,0
196.94,2816230,3106029,0,0
196.99,2816140,3105782,0,0
197.03,2815753,3104678,0,0
197.06,2815312,3103334,0,0
197.10,2815106,3102733,0,0
197.11,2815181,3102929,0,0
197.15,2815354,3103436,0,0
197.19,2815571,3104070,0,0
197.23,2815712,3104491,0,0
197.27,2815763,3104639,0,0
197.33,2815818,3104746,0,0
197.37,2815862,3104955,0,0
197.41,2815934,3105144,0,0
197.45,2816002,3105330,0,0
197.49,2816055,3105507,0,0
197.55,2816107,3105695,0,0
197.59,2816185,3105882,0,0
197.63,2816204,3105937,0,0
197.67,2816206,3105915,0,0
197.71,2816215,3105870,0,0
197.75,2816247,3105992,0,0
197.75,2816294,3106155,0,0
197.79,2816083,3105551,0,0
197.84,2815752,3104579,0,0
197.88,2815655,3104263,0,0
197.91,2815718,3104477,0,0
197.98,2815848,3104848,0,0
198.02,2816001,3105269,0,0
198.06,2816121,3105594,0,0
198.10,2816177,3105781,0,0
198.14,2816188,3105801,0,0
198.20,2816201,3105860,0,0
198.24,2816263,3106093,0,0
198.28,2816335,3106280,0,0
198.32,2816373,3106390,0,0
198.36,2816405,3106474,0,0
198.40,2816444,3106545,0,0
198.40,2816431,3106578,0,0
198.44,2816453,3106582,0,0
198.48,2816462,3106705,0,0
198.52,2816503,3106801,0,0
198.56,2816444,3106604,0,0
198.62,2816169,3105824,0,0
198.66,2815834,3104824,0,0
198.70,2815665,3104298,0,0
198.74,2815713,3104490,0,0
198.78,2815885,3104951,0,0
198.84,2816052,3105508,0,0
198.88,2816146,3105749,0,0
198.92,2816149,3105754,0,0
198.96,2816112,3105595,0,0
199.00,2816057,3105483,0,0
199.04,2816089,3105531,0,0
199.04,2816135,3105642,0,0
199.09,2816164,3105745,0,0
199.12,2816181,3105786,0,0
199.16,2816190,3105837,0,0
199.21,2816193,3105878,0,0
199.27,2816203,3105876,0,0
199.31,2816245,3105988,0,0
199.35,2816248,3105991,0,0
199.39,2815973,3105242,0,0
199.43,2815553,3104001,0,0
199.49,2815228,3103043,0,0
199.53,2815174,3102928,0,0
199.57,2815291,3103240,0,0
199.61,2815467,3103760,0,0
199.65,2815621,3104240,0,0
199.69,2815698,3104429,0,0
199.69,2815676,3104418,0,0
199.73,2815696,3104511,0,0
199.77,2815743,3104631,0,0
199.81,2815807,3104803,0,0
199.85,2815868,3104972,0,0
199.91,2815931,3105155,0,0
199.95,2815980,3105316,0,0
199.99,2815994,3105371,0,0
200.03,2816020,3105431,0,0
200.07,2816075,3105618,0,0
200.11,2815982,3105365,0,0
200.15,2815580,3104140,0,0
200.19,2815211,3103082,0,0
200.23,2815080,3102743,0,0
200.32,2815338,3103449,0,0
200.36,2815522,3104008,0,0
200.40,2815635,3104262,0,0
200.44,2815656,3104360,0,0
200.48,2815667,3104385,0,0
200.52,2815723,3104518,0,0
200.56,2815745,3104687,0,0
200.60,2815820,3104927,0,0
200.64,2815903,3105147,0,0
200.68,2815958,3105322,0,0
200.74,2815996,3105449,0,0
200.78,2816013,3105474,0,0
200.82,2816065,3105626,0,0
200.86,2816135,3105815,0,0
200.90,2816117,3105788,0,0
200.94,2815851,3105013,0,0
200.98,2815497,3103915,0,0
201.02,2815278,3103261,0,0
201.06,2815321,3103385,0,0
201.10,2815487,3103866,0,0
201.16,2815685,3104480,0,0
201.20,2815853,3104937,0,0
201.24,2815905,3105105,0,0
201.28,2815910,3105146,0,0
201.32,2815955,3105261,0,0
201.36,2816033,3105478,0,0
201.38,2816106,3105700,0,0
201.43,2816166,3105901,0,0
201.47,2816244,3106097,0,0
201.50,2816292,3106254,0,0
201.54,2816341,3106394,0,0
201.59,2816409,3106560,0,0
201.63,2816479,3106749,0,0
201.67,2816542,3106961,0,0
201.71,2816497,3106782,0,0
201.75,2816222,3106026,0,0
201.79,2815985,3105344,0,0
201.83,2815977,3105314,0,0
201.87,2816108,3105673,0,0
201.91,2816246,3106097,0,0
201.95,2816379,3106508,0,0
202.01,2816416,3106642,0,0
202.05,2816416,3106611,0,0
202.09,2816411,3106592,0,0
202.13,2816458,3106714,0,0
202.17,2816516,3106876,0,0
202.21,2816554,3107029,0,0
202.21,2816636,3107226,0,0
202.25,2816677,3107324,0,0
202.29,2816650,3107289,0,0
202.33,2816669,3107313,0,0
202.37,2816689,3107408,0,0
202.44,2816703,3107496,0,0
202.47,2816672,3107375,0,0
202.51,2816421,3106685,0,0
202.56,2816186,3105916,0,0
202.59,2816087,3105636,0,0
202.66,2816156,3105806,0,0
202.70,2816275,3106202,0,0
202.74,2816391,3106514,0,0
202.78,2816447,3106659,0,0
202.82,2816434,3106603,0,0
202.86,2816398,3106507,0,0
202.86,2816422,3106534,0,0
202.90,2816445,3106594,0,0
202.94,2816475,3106704,0,0
202.98,2816501,3106805,0,0
203.02,2816511,3106872,0,0
203.08,2816528,3106884,0,0
203.12,2816536,3106916,0,0
203.16,2816569,3106978,0,0
203.20,2816605,3107071,0,0
203.24,2816549,3106870,0,0
203.30,2815795,3104698,0,0
203.34,2815618,3104171,0,0
203.38,2815659,3104233,0,0
203.42,2815813,3104666,0,0
203.46,2815993,3105193,0,0
203.50,2816076,3105464,0,0
203.54,2816087,3105518,0,0
203.59,2816081,3105545,0,0
203.62,2816082,3105572,0,0
203.66,2816143,3105719,0,0
203.73,2816208,3105913,0,0
203.77,2816244,3106063,0,0
203.81,2816295,3106201,0,0
203.85,2816318,3106256,0,0
203.89,2816317,3106259,0,0
203.93,2816341,3106353,0,0
203.95,2816387,3106489,0,0
203.99,2816350,3106367,0,0
204.03,2816053,3105533,0,0
204.07,2815653,3104324,0,0
204.11,2815414,3103579,0,0
204.15,2815387,3103537,0,0
204.19,2815525,3103960,0,0
204.23,2815715,3104494,0,0
204.27,2815844,3104895,0,0
204.31,2815898,3105058,0,0
204.35,2815904,3105096,0,0
204.39,2815919,3105196,0,0
204.43,2815975,3105325,0,0
204.47,2816040,3105536,0,0
204.51,2816096,3105747,0,0
204.57,2816155,3105895,0,0
204.61,2816189,3105970,0,0
204.65,2816191,3106010,0,0
204.69,2816245,3106093,0,0
204.73,2816281,3106194,0,0
204.77,2816325,3106346,0,0
204.78,2816140,3105871,0,0
204.82,2815763,3104708,0,0
204.86,2815474,3103878,0,0
204.90,2815451,3103789,0,0
204.94,2815594,3104144,0,0
205.00,2815793,3104775,0,0
205.04,2815940,3105229,0,0
205.08,2815993,3105400,0,0
205.12,2816005,3105433,0,0
205.16,2816026,3105485,0,0
205.20,2816069,3105675,0,0
205.24,2816157,3105951,0,0
205.28,2816260,3106171,0,0
205.32,2816318,3106336,0,0
205.36,2816377,3106536,0,0
205.40,2816416,3106638,0,0
205.44,2816451,3106687,0,0
205.48,2816526,3106878,0,0
205.52,2816565,3107081,0,0
205.56,2816569,3107111,0,0
205.62,2816380,3106553,0,0
205.66,2816132,3105696,0,0
205.70,2815990,3105419,0,0
205.74,2816054,3105638,0,0
205.78,2816189,3106033,0,0
205.82,2816327,3106462,0,0
205.84,2816431,3106738,0,0
205.88,2816441,3106773,0,0
205.92,2816429,3106725,0,0
205.96,2816434,3106746,0,0
206.00,2816468,3106825,0,0
206.05,2816511,3107009,0,0
206.09,2816589,3107166,0,0
206.13,2816607,3107329,0,0
206.17,2816651,3107445,0,0
206.21,2816678,3107524,0,0
206.27,2816703,3107581,0,0
206.31,2816737,3107715,0,0
206.35,2816771,3107818,0,0
206.39,2816629,3107435,0,0
206.43,2816363,3106587,0,0
206.47,2816195,3106119,0,0
206.47,2816177,3106067,0,0
206.51,2816253,3106212,0,0
206.55,2816338,3106501,0,0
206.59,2816403,3106667,0,0
206.63,2816388,3106612,0,0
206.67,2816356,3106528,0,0
206.71,2816351,3106454,0,0
206.75,2816359,3106517,0,0
206.79,2816399,3106625,0,0
206.83,2816441,3106726,0,0
206.89,2816485,3106853,0,0
206.93,2816509,3106947,0,0
206.97,2816522,3107016,0,0
207.01,2816566,3107080,0,0
207.05,2816591,3107182,0,0
207.12,2816441,3106833,0,0
207.16,2816078,3105696,0,0
207.19,2815792,3104850,0,0
207.24,2815754,3104708,0,0
207.28,2815839,3104970,0,0
207.32,2815990,3105453,0,0
207.36,2816155,3105892,0,0
207.40,2816226,3106076,0,0
207.44,2816241,3106100,0,0
207.48,2816237,3106102,0,0
207.54,2816248,3106184,0,0
207.58,2816302,3106321,0,0
207.62,2816339,3106478,0,0
207.66,2816379,3106574,0,0
207.70,2816413,3106654,0,0
207.74,2816436,3106652,0,0
207.74,2816425,3106643,0,0
207.78,2816451,3106730,0,0
207.82,2816477,3106872,0,0
207.86,2816416,3106639,0,0
207.94,2815748,3104706,0,0
207.98,2815590,3104192,0,0
208.02,2815631,3104270,0,0
208.06,2815740,3104657,0,0
208.10,2815908,3105180,0,0
208.17,2816032,3105448,0,0
208.21,2816024,3105499,0,0
208.25,2816024,3105495,0,0
208.29,2816052,3105566,0,0
208.33,2816088,3105697,0,0
208.39,2816150,3105902,0,0
208.43,2816209,3106019,0,0
208.47,2816243,3106210,0,0
208.51,2816275,3106296,0,0
208.55,2816307,3106352,0,0
208.59,2816343,3106514,0,0
208.59,2816435,3106678,0,0
208.63,2816457,3106822,0,0
208.67,2816296,3106414,0,0
208.71,2815987,3105430,0,0
208.75,2815779,3104839,0,0
208.81,2815791,3104916,0,0
208.85,2815917,3105244,0,0
208.89,2816074,3105693,0,0
208.93,2816200,3106013,0,0
208.97,2816250,3106176,0,0
209.03,2816245,3106176,0,0
209.07,2816237,3106182,0,0
209.11,2816306,3106339,0,0
209.15,2816352,3106507,0,0
209.19,2816401,3106668,0,0
209.23,2816468,3106851,0,0
209.23,2816505,3106965,0,0
209.27,2816533,3107050,0,0
209.31,2816539,3107127,0,0
209.35,2816565,3107216,0,0
209.39,2816593,3107297,0,0
209.43,2816559,3107218,0,0
209.47,2816294,3106433,0,0
209.51,2816013,3105575,0,0
209.55,2815939,3105373,0,0
209.59,2815994,3105529,0,0
209.65,2816123,3105922,0,0
209.69,2816234,3106233,0,0
209.73,2816281,3106340,0,0
209.77,2816255,3106305,0,0
209.81,2816239,3106261,0,0
209.86,2816254,3106272,0,0
209.90,2816277,3106375,0,0
209.94,2816319,3106494,0,0
209.98,2816356,3106597,0,0
210.02,2816384,3106687,0,0
210.08,2816408,3106795,0,0
210.12,2816462,3106896,0,0
210.16,2816497,3107041,0,0
210.20,2816524,3107121,0,0
210.24,2816442,3106874,0,0
210.28,2816056,3105805,0,0
210.30,2815648,3104543,0,0
210.34,2815486,3104033,0,0
210.38,2815571,3104233,0,0
210.42,2815725,3104697,0,0
210.46,2815893,3105186,0,0
210.50,2815959,3105404,0,0
210.54,2815944,3105370,0,0
210.59,2815922,3105308,0,0
210.62,2815923,3105316,0,0
210.66,2815970,3105459,0,0
210.73,2816073,3105727,0,0
210.77,2816102,3105821,0,0
210.81,2816115,3105896,0,0
210.85,2816115,3105913,0,0
210.89,2816129,3105961,0,0
210.95,2816158,3106015,0,0
210.99,2816141,3105994,0,0
211.03,2815833,3105117,0,0
211.07,2815378,3103746,0,0
211.11,2815138,3103020,0,0
211.15,2815250,3103393,0,0
211.19,2815448,3104011,0,0
211.23,2815571,3104408,0,0
211.27,2815641,3104554,0,0
211.31,2815632,3104567,0,0
211.37,2815665,3104656,0,0
211.41,2815697,3104808,0,0
211.45,2815792,3105022,0,0
211.49,2815846,3105221,0,0
211.53,2815922,3105389,0,0
211.59,2815953,3105507,0,0
211.63,2815967,3105549,0,0
211.67,2815961,3105634,0,0
211.71,2816039,3105834,0,0
211.75,2816084,3105960,0,0
211.79,2815895,3105422,0,0
211.80,2815522,3104323,0,0
211.84,2815200,3103372,0,0
211.88,2815195,3103293,0,0
211.92,2815334,3103590,0,0
211.96,2815493,3104107,0,0
212.02,2815632,3104544,0,0
212.06,2815710,3104729,0,0
212.10,2815681,3104743,0,0
212.14,2815703,3104777,0,0
212.18,2815748,3104916,0,0
212.22,2815817,3105162,0,0
212.26,2815905,3105409,0,0
212.30,2815954,3105558,0,0
212.34,2815993,3105684,0,0
212.38,2816039,3105809,0,0
212.42,2816072,3105879,0,0
212.46,2816109,3106019,0,0
212.50,2816166,3106175,0,0
212.54,2816116,3106033,0,0
212.58,2815827,3105175,0,0
212.64,2815515,3104236,0,0
212.68,2815432,3103956,0,0
212.72,2815544,3104291,0,0
212.76,2815739,3104860,0,0
212.80,2815924,3105414,0,0
212.84,2816028,3105713,0,0
212.86,2816045,3105715,0,0
212.90,2816022,3105692,0,0
212.94,2816019,3105716,0,0
212.98,2816041,3105772,0,0
213.02,2816095,3105926,0,0
213.07,2816118,3106000,0,0
213.11,2816142,3106069,0,0
213.15,2816162,3106130,0,0
213.19,2816181,3106129,0,0
213.23,2816211,3106248,0,0
213.29,2816229,3106324,0,0
213.33,2816219,3106261,0,0
213.37,2815951,3105518,0,0
213.41,2815561,3104354,0,0
213.45,2815330,3103627,0,0
213.49,2815372,3103706,0,0
213.51,2815546,3104203,0,0
213.55,2815725,3104731,0,0
213.59,2815825,3105022,0,0
213.63,2815835,3105051,0,0
213.67,2815800,3105004,0,0
213.71,2815798,3105042,0,0
213.75,2815872,3105169,0,0
213.79,2815910,3105373,0,0
213.83,2815978,3105555,0,0
213.87,2816044,3105713,0,0
213.93,2816092,3105846,0,0
213.97,2816113,3105974,0,0
214.01,2816136,3106032,0,0
214.05,2816178,3106172,0,0
214.09,2816207,3106251,0,0
214.13,2815997,3105678,0,0
214.15,2815586,3104397,0,0
214.19,2815253,3103344,0,0
214.23,2815202,3103261,0,0
214.27,2815327,3103570,0,0
214.31,2815521,3104118,0,0
214.36,2815690,3104564,0,0
214.40,2815739,3104759,0,0
214.44,2815727,3104766,0,0
214.48,2815731,3104812,0,0
214.52,2815771,3104947,0,0
214.58,2815842,3105132,0,0
214.62,2815899,3105363,0,0
214.66,2815986,3105515,0,0
214.70,2816041,3105702,0,0
214.74,2816087,3105820,0,0
214.78,2816089,3105882,0,0
214.80,2816146,3105974,0,0
214.84,2816191,3106138,0,0
214.88,2816124,3106066,0,0
214.92,2815836,3105176,0,0
214.96,2815453,3103986,0,0
215.00,2815274,3103380,0,0
215.04,2815312,3103442,0,0
215.08,2815461,3103921,0,0
215.12,2815656,3104455,0,0
215.16,2815758,3104797,0,0
215.22,2815770,3104841,0,0
215.26,2815791,3104909,0,0
215.30,2815831,3105049,0,0
215.34,2815869,3105242,0,0
215.38,2815966,3105431,0,0
215.42,2816020,3105607,0,0
215.46,2816058,3105759,0,0
215.50,2816074,3105802,0,0
215.54,2816082,3105849,0,0
215.58,2816145,3106036,0,0
215.62,2816181,3106150,0,0
215.66,2816108,3105890,0,0
215.70,2815752,3104853,0,0
215.74,2815391,3103770,0,0
215.78,2815294,3103414,0,0
215.84,2815384,3103668,0,0
215.88,2815567,3104216,0,0
215.93,2815741,3104753,0,0
215.97,2815833,3105005,0,0
216.00,2815824,3105002,0,0
216.04,2815824,3105039,0,0
216.09,2815880,3105194,0,0
216.12,2815935,3105363,0,0
216.16,2815987,3105542,0,0
216.25,2816066,3105757,0,0
216.29,2816078,3105814,0,0
216.33,2816100,3105918,0,0
216.37,2816160,3106079,0,0
216.47,2815966,3105489,0,0
216.51,2815611,3104446,0,0
216.55,2815379,3103729,0,0
216.59,2815414,3103767,0,0
216.63,2815571,3104243,0,0
216.67,2815780,3104823,0,0
216.71,2815913,3105228,0,0
216.75,2815969,3105398,0,0
216.79,2815969,3105441,0,0
216.83,2815969,3105427,0,0
216.87,2816022,3105574,0,0
216.91,2816081,3105783,0,0
216.95,2816157,3105966,0,0
216.99,2816214,3106215,0,0
217.03,2816258,3106302,0,0
217.07,2816291,3106433,0,0
217.11,2816308,3106542,0,0
217.15,2816362,3106690,0,0
217.19,2816436,3106881,0,0
217.23,2816415,3106879,0,0
217.28,2816207,3106235,0,0
217.32,2815943,3105454,0,0
217.36,2815903,3105245,0,0
217.40,2816005,3105553,0,0
217.44,2816160,3106038,0,0
217.50,2816298,3106431,0,0
217.54,2816398,3106706,0,0
217.58,2816420,3106682,0,0
217.62,2816369,3106591,0,0
217.66,2816363,3106598,0,0
217.70,2816359,3106655,0,0
217.72,2816393,3106735,0,0
217.76,2816451,3106824,0,0
217.80,2816436,3106887,0,0
217.84,2816472,3106961,0,0
217.88,2816449,3106944,0,0
217.92,2816455,3106966,0,0
217.96,2816503,3107081,0,0
218.00,2816492,3107118,0,0
218.04,2816270,3106424,0,0
218.08,2815907,3105295,0,0
218.15,2815717,3104669,0,0
218.19,2815724,3104652,0,0
218.22,2815852,3105064,0,0
218.26,2816011,3105518,0,0
218.31,2816107,3105778,0,0
218.34,2816107,3105818,0,0
218.37,2816077,3105751,0,0
218.41,2816072,3105728,0,0
218.45,2816123,3105840,0,0
218.49,2816164,3105985,0,0
218.53,2816219,3106094,0,0
218.57,2816249,3106212,0,0
218.61,2816276,3106318,0,0
218.65,2816278,3106342,0,0
218.69,2816300,3106399,0,0
218.73,2816351,3106539,0,0
218.79,2816360,3106575,0,0
218.83,2816121,3105871,0,0
218.87,2815729,3104740,0,0
218.91,2815466,3103910,0,0
218.95,2815442,3103824,0,0
218.99,2815565,3104165,0,0
219.01,2815726,3104662,0,0
219.05,2815869,3105082,0,0
219.09,2815914,3105192,0,0
219.13,2815899,3105128,0,0
219.17,2815889,3105152,0,0
219.21,2815920,3105254,0,0
219.25,2815971,3105422,0,0
219.29,2816041,3105611,0,0
219.33,2816092,3105794,0,0
219.37,2816122,3105898,0,0
219.41,2816171,3106018,0,0
219.46,2816208,3106142,0,0
219.50,2816249,3106281,0,0
219.53,2816105,3105840,0,0
219.63,2815479,3103953,0,0
219.68,2815422,3103765,0,0
219.72,2815529,3104062,0,0
219.75,2815696,3104575,0,0
219.79,2815853,3105038,0,0
219.84,2815935,3105269,0,0
219.88,2815939,3105236,0,0
219.92,2815920,3105241,0,0
219.96,2815968,3105360,0,0
220.00,2816031,3105545,0,0
220.06,2816083,3105755,0,0
220.10,2816140,3105924,0,0
220.14,2816170,3106019,0,0
220.18,2816190,3106095,0,0
220.22,2816208,3106145,0,0
220.28,2816319,3106423,0,0
220.32,2816217,3106209,0,0
220.36,2815901,3105299,0,0
220.40,2815637,3104473,0,0
220.44,2815578,3104216,0,0
220.48,2815630,3104424,0,0
220.52,2815793,3104881,0,0
220.56,2815937,3105280,0,0
220.60,2815991,3105446,0,0
220.64,2815964,3105390,0,0
220.71,2815944,3105374,0,0
220.75,2815975,3105443,0,0
220.78,2816019,3105587,0,0
220.82,2816092,3105805,0,0
220.87,2816155,3106007,0,0
220.91,2816192,3106126,0,0
220.92,2816235,3106202,0,0
220.96,2816230,3106245,0,0
221.00,2816266,3106340,0,0
221.04,2816316,3106496,0,0
221.08,2816281,3106381,0,0
221.13,2815997,3105565,0,0
221.17,2815680,3104583,0,0
221.21,2815551,3104152,0,0
221.25,2815626,3104363,0,0
221.29,2815791,3104868,0,0
221.33,2815965,3105453,0,0
221.37,2816095,3105790,0,0
221.41,2816128,3105883,0,0
221.45,2816157,3105926,0,0
221.49,2816212,3106108,0,0
221.55,2816283,3106345,0,0
221.59,2816372,3106612,0,0
221.63,2816446,3106898,0,0
221.67,2816556,3107177,0,0
221.71,2816636,3107448,0,0
221.75,2816729,3107766,0,0
221.75,2816871,3108202,0,0
221.79,2817028,3108679,0,0
221.83,2817131,3108925,0,0
221.87,2817013,3108597,0,0
221.91,2816689,3107685,0,0
221.97,2816475,3106968,0,0
222.01,2816446,3106865,0,0
222.05,2816512,3107029,0,0
222.09,2816637,3107402,0,0
222.13,2816731,3107636,0,0
222.19,2816744,3107670,0,0
222.23,2816738,3107637,0,0
222.27,2816733,3107615,0,0
222.31,2816761,3107679,0,0
222.35,2816805,3107811,0,0
222.39,2816859,3107938,0,0
222.40,2816898,3108083,0,0
222.44,2816934,3108195,0,0
222.48,2816942,3108264,0,0
222.52,2816937,3108240,0,0
222.56,2816941,3108245,0,0
222.62,2816919,3108247,0,0
222.66,2816802,3107849,0,0
222.70,2816465,3106835,0,0
222.74,2816314,3106418,0,0
222.78,2816382,3106575,0,0
222.84,2816502,3106909,0,0
222.88,2816662,3107399,0,0
