Time (s),Red,IR
44.92,3090103,3095827
44.96,3090107,3095862
45.00,3090124,3095893
45.04,3090154,3095981
45.10,3090229,3096121
45.14,3090314,3096338
45.18,3090405,3096539
45.22,3090476,3096744
45.26,3090551,3096906
45.30,3090647,3097147
45.34,3090713,3097289
45.38,3090770,3097486
45.42,3090826,3097609
45.52,3090516,3096882
45.56,3090136,3095912
45.60,3089839,3095183
45.64,3089699,3094812
45.68,3089687,3094796
45.73,3089797,3095037
45.77,3089878,3095265
45.81,3089911,3095323
45.85,3089916,3095348
45.89,3089969,3095435
45.95,3090042,3095597
45.99,3090110,3095831
46.03,3090223,3096047
46.07,3090299,3096248
46.11,3090365,3096417
46.15,3090444,3096570
46.17,3090487,3096715
46.21,3090553,3096864
46.25,3090635,3097026
46.29,3090682,3097204
46.33,3090680,3097205
46.39,3090431,3096633
46.43,3090059,3095724
46.47,3089759,3094937
46.51,3089593,3094557
46.55,3089576,3094487
46.59,3089680,3094734
46.61,3089790,3094989
46.65,3089830,3095100
46.69,3089845,3095114
46.73,3089890,3095196
46.77,3089944,3095386
46.81,3090053,3095613
46.85,3090143,3095836
46.89,3090241,3096034
46.93,3090306,3096233
46.97,3090367,3096399
47.03,3090418,3096540
47.07,3090479,3096657
47.11,3090542,3096853
47.15,3090610,3097036
47.19,3090650,3097138
47.23,3090526,3096879
47.24,3090185,3096048
47.28,3089836,3095183
47.33,3089626,3094668
47.37,3089580,3094543
47.41,3089669,3094714
47.46,3089788,3095026
47.50,3089849,3095194
47.54,3089853,3095179
47.58,3089873,3095229
47.62,3089925,3095360
47.67,3090001,3095564
47.71,3090090,3095759
47.75,3090186,3095990
47.79,3090268,3096184
47.83,3090326,3096335
47.88,3090421,3096576
47.92,3090488,3096731
47.96,3090564,3096929
48.00,3090621,3097092
48.04,3090579,3097052
48.10,3090333,3096432
48.14,3090003,3095570
48.18,3089778,3095027
48.22,3089737,3094865
48.26,3089814,3095034
48.32,3089956,3095347
48.36,3090011,3095533
48.40,3090022,3095551
48.44,3090028,3095599
48.48,3090086,3095699
48.52,3090160,3095859
48.54,3090238,3096058
48.58,3090337,3096285
48.62,3090417,3096464
48.66,3090483,3096628
48.70,3090515,3096747
48.75,3090557,3096845
48.79,3090615,3097005
48.83,3090691,3097166
48.87,3090735,3097324
48.91,3090716,3097278
48.95,3090414,3096530
48.97,3090033,3095559
49.01,3089741,3094849
49.05,3089634,3094558
49.09,3089660,3094613
49.13,3089782,3094878
49.17,3089864,3095087
49.21,3089902,3095161
49.25,3089882,3095159
49.29,3089942,3095263
49.33,3090020,3095424
49.39,3090107,3095654
49.43,3090191,3095868
49.47,3090271,3096078
49.51,3090351,3096239
49.55,3090404,3096390
49.61,3090516,3096641
49.65,3090595,3096864
49.69,3090650,3097011
49.73,3090654,3097024
49.77,3090412,3096442
49.83,3090014,3095465
49.87,3089707,3094687
49.91,3089574,3094343
49.95,3089585,3094334
49.99,3089716,3094605
50.03,3089816,3094875
50.07,3089859,3094980
50.11,3089851,3095000
50.15,3089889,3095075
50.19,3089965,3095232
50.24,3090059,3095447
50.28,3090160,3095699
50.32,3090236,3095910
50.36,3090323,3096101
50.40,3090380,3096253
50.44,3090427,3096372
50.46,3090478,3096494
50.50,3090558,3096687
50.54,3090630,3096878
50.58,3090634,3096934
50.62,3090489,3096573
50.66,3090101,3095660
50.70,3089764,3094795
50.74,3089587,3094348
50.78,3089572,3094276
50.82,3089690,3094529
50.88,3089795,3094823
50.92,3089861,3094964
50.96,3089838,3094940
51.00,3089868,3094978
51.04,3089937,3095128
51.08,3090023,3095328
51.10,3090109,3095542
51.14,3090200,3095734
51.18,3090261,3095929
51.22,3090338,3096084
51.26,3090366,3096170
51.32,3090415,3096315
51.36,3090485,3096481
51.40,3090558,3096649
51.44,3090597,3096766
51.48,3090493,3096547
51.54,3089836,3094923
51.58,3089658,3094491
51.62,3089670,3094474
51.66,3089782,3094763
51.70,3089909,3095081
51.76,3089955,3095186
51.80,3089963,3095187
51.84,3090000,3095223
51.88,3090055,3095369
51.92,3090125,3095553
51.97,3090335,3096007
52.01,3090398,3096186
52.05,3090455,3096338
52.09,3090498,3096445
52.13,3090555,3096568
52.17,3090618,3096732
52.21,3090672,3096885
52.25,3090667,3096901
52.29,3090421,3096352
52.33,3090039,3095337
52.39,3089734,3094613
52.43,3089630,3094314
52.47,3089664,3094354
52.51,3089792,3094619
52.55,3089891,3094860
52.61,3089918,3094923
52.65,3089910,3094942
52.69,3089955,3095032
52.73,3090040,3095208
52.77,3090135,3095411
52.81,3090214,3095656
52.83,3090298,3095847
52.87,3090381,3096033
52.91,3090414,3096140
52.95,3090448,3096243
52.99,3090522,3096388
53.03,3090592,3096584
53.07,3090641,3096726
53.11,3090574,3096568
53.15,3090208,3095731
53.19,3089801,3094684
53.24,3089543,3094029
53.28,3089473,3093792
53.33,3089539,3093889
53.37,3089677,3094233
53.41,3089773,3094466
53.45,3089784,3094505
53.46,3089796,3094523
53.50,3089857,3094659
53.54,3089945,3094866
53.58,3090038,3095093
53.62,3090123,3095320
53.68,3090205,3095515
53.72,3090275,3095668
53.76,3090330,3095805
53.80,3090353,3095935
53.84,3090433,3096114
53.90,3090575,3096421
53.94,3090430,3096133
53.98,3090054,3095197
54.02,3089652,3094243
54.06,3089456,3093723
54.12,3089436,3093577
54.16,3089520,3093795
54.20,3089666,3094139
54.24,3089739,3094307
54.28,3089737,3094298
54.34,3089758,3094331
54.38,3089822,3094468
54.42,3089894,3094665
54.46,3090009,3094904
54.50,3090094,3095152
54.54,3090181,3095351
54.54,3090248,3095495
54.58,3090274,3095609
54.62,3090335,3095737
54.66,3090411,3095908
54.70,3090480,3096097
54.76,3090510,3096176
54.80,3090364,3095866
54.84,3089975,3094951
54.88,3089624,3094072
54.92,3089473,3093633
54.97,3089478,3093586
55.01,3089608,3093882
55.05,3089751,3094233
55.09,3089786,3094365
55.13,3089784,3094352
55.17,3089818,3094391
55.19,3089894,3094560
55.23,3089986,3094791
55.27,3090108,3095036
55.31,3090225,3095274
55.35,3090304,3095480
55.40,3090362,3095610
55.44,3090406,3095736
55.48,3090499,3095923
55.52,3090570,3096109
55.55,3090645,3096296
55.61,3090655,3096344
55.65,3090441,3095875
55.69,3090067,3094992
55.73,3089827,3094349
55.77,3089743,3094136
55.83,3089940,3094633
55.87,3090048,3094866
55.91,3090064,3094919
55.95,3090076,3094921
55.99,3090128,3095001
56.05,3090170,3095151
56.09,3090279,3095399
56.13,3090370,3095618
56.17,3090446,3095810
56.21,3090500,3095960
56.27,3090541,3096065
56.31,3090580,3096188
56.35,3090662,3096337
56.39,3090740,3096514
56.43,3090760,3096595
56.47,3090572,3096155
56.49,3090155,3095152
56.53,3089820,3094275
56.57,3089630,3093833
56.61,3089630,3093753
56.65,3089745,3094015
56.70,3089889,3094374
56.74,3089956,3094525
56.78,3089957,3094513
56.82,3089978,3094564
56.86,3090039,3094719
56.90,3090136,3094944
56.90,3090221,3095198
56.94,3090319,3095417
56.98,3090389,3095623
57.02,3090465,3095779
57.06,3090499,3095876
57.12,3090560,3096019
57.16,3090641,3096205
57.20,3090680,3096364
57.24,3090618,3096261
57.28,3090298,3095492
57.34,3089897,3094487
57.38,3089648,3093837
57.42,3089571,3093620
57.46,3089619,3093723
57.50,3089770,3094081
57.54,3089884,3094349
57.56,3089906,3094412
57.60,3089926,3094434
57.64,3089992,3094593
57.68,3090080,3094795
57.72,3090191,3095052
57.76,3090289,3095313
57.80,3090393,3095549
57.84,3090449,3095708
57.88,3090494,3095864
57.92,3090554,3096015
57.97,3090627,3096210
58.01,3090690,3096384
58.05,3090731,3096504
58.09,3090605,3096216
58.13,3090247,3095381
58.19,3089771,3094156
58.23,3089731,3094091
58.27,3089818,3094310
58.31,3089942,3094620
58.35,3089996,3094764
58.39,3090002,3094803
58.43,3090036,3094876
58.47,3090103,3095045
58.51,3090180,3095249
58.55,3090287,3095466
58.61,3090366,3095679
58.65,3090430,3095841
58.69,3090472,3095973
58.73,3090519,3096093
58.77,3090563,3096247
58.83,3090620,3096431
58.87,3090697,3096604
58.91,3090674,3096558
58.95,3090431,3096000
58.99,3090128,3095265
59.03,3089927,3094786
59.05,3089849,3094611
59.09,3089927,3094740
59.12,3090034,3095035
59.16,3090092,3095220
59.20,3090118,3095254
59.25,3090124,3095296
59.29,3090165,3095388
59.33,3090255,3095541
59.37,3090316,3095729
59.41,3090375,3095889
59.46,3090451,3096077
59.50,3090506,3096213
59.54,3090542,3096327
59.58,3090603,3096469
59.62,3090667,3096646
59.66,3090710,3096746
59.68,3090582,3096526
59.72,3090308,3095841
59.76,3090018,3095152
59.80,3089855,3094707
59.84,3089786,3094526
59.88,3089819,3094631
59.92,3089903,3094846
59.96,3089974,3094963
60.00,3089975,3094992
60.04,3089983,3095039
60.10,3090049,3095162
60.14,3090107,3095319
60.18,3090189,3095547
60.22,3090277,3095741
60.26,3090339,3095902
60.32,3090443,3096155
60.36,3090505,3096324
60.40,3090555,3096483
60.44,3090576,3096552
60.48,3090423,3096192
60.53,3090104,3095455
60.57,3089841,3094763
60.61,3089655,3094309
60.65,3089600,3094162
60.69,3089668,3094263
60.74,3089755,3094449
60.78,3089769,3094564
60.82,3089797,3094591
60.86,3089832,3094692
60.90,3089880,3094821
