Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
54770,1.1317,67,582,883,3085218,3372888,-309.735,0
54810,1.1317,67,542,883,3085256,3373037,-442.599,0
54850,1.1317,67,502,883,3085389,3373424,-474.784,0
54890,1.1317,67,462,883,3085532,3373815,-385.185,0
54930,1.1317,67,422,883,3085561,3373885,-210.908,0
54970,1.1317,67,382,883,3085494,3373734,-26.9538,0
55010,1.1317,67,342,883,3085474,3373667,102.952,0
55050,1.1317,67,302,883,3085513,3373778,163.89,0
55110,1.1317,67,242,883,3085561,3373966,178.844,0
55150,1.1317,67,202,883,3085665,3374189,179.642,0
55190,1.1317,67,162,883,3085717,3374406,187.328,0
55230,1.1317,67,122,883,3085783,3374551,203.741,0
55270,1.1317,67,82,883,3085830,3374654,220.061,0
55310,1.1317,67,42,883,3085840,3374726,224.776,0
55310,1.1317,67,42,883,3085877,3374813,209.937,0
55350,1.1317,67,2,883,3085946,3374972,180.189,0
55400,1.1317,67,835,883,3085985,3375122,146.157,0
55440,1.1317,67,795,883,3085947,3375029,108.512,0
55480,1.1317,67,755,883,3085624,3374109,43.4034,0
55540,1.13289,67,661,882,3085231,3373073,-86.3214,1
55580,1.13289,67,621,882,3085044,3372670,-275.577,0
55620,1.13289,67,581,882,3085029,3372611,-454.276,0
55660,1.13289,67,541,882,3085127,3372899,-539.416,0
55700,1.13289,67,501,882,3085298,3373390,-489.417,0
55760,1.13289,67,441,882,3085376,3373607,-323.871,0
55800,1.13289,67,401,882,3085390,3373672,-111.716,0
55840,1.13289,67,361,882,3085343,3373556,70.088,0
55880,1.13289,67,321,882,3085345,3373587,177.789,0
55920,1.13289,67,281,882,3085396,3373761,215.113,0
55960,1.13289,67,241,882,3085498,3374005,216.163,0
55960,1.13289,67,241,882,3085592,3374208,215.047,0
56000,1.13289,67,201,882,3085655,3374432,225.254,0
56040,1.13289,67,161,882,3085716,3374580,240.699,0
56080,1.13289,67,121,882,3085759,3374661,249.3,0
56120,1.13289,67,81,882,3085784,3374744,241.016,0
56180,1.13289,67,21,882,3085850,3374949,214.177,0
56220,1.13289,67,863,882,3085930,3375156,178.24,0
56260,1.13289,67,823,882,3085960,3375174,141.855,0
56300,1.13289,67,783,882,3085715,3374548,89.1134,0
56340,1.14829,68,652,870,3085321,3373450,-21.0219,1
56400,1.14829,68,592,870,3085069,3372835,-202.111,0
56440,1.14829,68,552,870,3085009,3372735,-400.247,0
56480,1.14829,68,512,870,3085082,3372960,-528.958,0
56520,1.14829,68,472,870,3085215,3373345,-530.594,0
56560,1.14829,68,432,870,3085350,3373678,-405.477,0
56600,1.14829,68,392,870,3085363,3373703,-207.619,0
56610,1.14829,68,382,870,3085307,3373565,-16.5295,0
56650,1.14829,68,342,870,3085298,3373533,110.258,0
56690,1.14829,68,302,870,3085344,3373665,165.9,0
56730,1.14829,68,262,870,3085429,3373875,179.404,0
56770,1.14829,68,222,870,3085518,3374109,184.165,0
56810,1.14829,68,182,870,3085591,3374298,197.416,0
56850,1.14829,68,142,870,3085636,3374419,216.923,0
56890,1.14829,68,102,870,3085652,3374486,229.31,0
56930,1.14829,68,62,870,3085665,3374508,222.224,0
56970,1.14829,68,22,870,3085718,3374663,195.136,0
57030,1.14829,68,832,870,3085805,3374954,160.709,0
57070,1.14829,68,792,870,3085886,3375138,133.201,0
57110,1.14829,68,752,870,3085775,3374837,106.759,0
57150,1.14829,68,712,870,3085393,3373779,41.2696,0
57190,1.147,68,653,871,3085090,3372936,-99.7959,1
57230,1.147,68,613,871,3084960,3372689,-290.238,0
57270,1.147,68,573,871,3085004,3372856,-449.23,0
57310,1.147,68,533,871,3085163,3373278,-499.735,0
