Time (s),Red,IR
1276.09,2817392,3092092
1276.13,2817180,3091532
1276.17,2817220,3091004
1276.216,2817621,3090678
1276.256,2818049,3090833
1276.296,2818741,3091306
1276.336,2819192,3091686
1276.376,2819717,3092130
1276.417,2820191,3092350
1276.457,2820586,3092434
1276.497,2820862,3092404
1276.537,2821183,3092534
1276.577,2821483,3092636
1276.62,2821719,3092760
1276.66,2821818,3092895
1276.7,2821870,3093008
1276.74,2821986,3093159
1276.78,2822117,3093333
1276.822,2822168,3093515
1276.862,2822054,3093502
1276.902,2821726,3093279
1276.942,2821298,3092939
1276.982,2820919,3092607
1277.025,2820560,3092317
1277.065,2820029,3092009
1277.105,2819578,3091830
1277.145,2819184,3091778
1277.185,2818935,3091742
1277.232,2818780,3091595
1277.272,2818689,3091521
1277.312,2818574,3091381
1277.352,2818358,3091255
1277.392,2818039,3090835
1277.434,2817526,3090230
1277.474,2816462,3088818
1277.514,2815281,3087042
1277.554,2813575,3083761
1277.594,2817721,3086207
1277.64,2816150,3084880
1277.68,2814297,3083745
1277.72,2813788,3083348
1277.76,2813786,3083427
1277.8,2813747,3083525
1277.844,2813494,3083249
1277.884,2813594,3083350
1277.924,2814060,3083986
1277.964,2815013,3085250
1278.004,2815743,3086010
1278.05,2816697,3085906
1278.09,2816959,3085977
1278.13,2817292,3086294
1278.17,2817808,3086890
1278.21,2818266,3087673
1278.252,2818570,3088258
1278.292,2818783,3088630
1278.332,2819050,3088972
1278.372,2819183,3089092
1278.412,2819081,3088861
1278.456,2818919,3088573
1278.496,2818857,3088335
1278.536,2818763,3088125
1278.576,2818753,3088041
1278.616,2818814,3088089
1278.663,2818851,3088142
1278.703,2818920,3088216
1278.743,2819037,3088372
1278.783,2819384,3088910
1278.823,2819809,3089628
1278.867,2820044,3090061
1278.907,2820071,3090262
1278.947,2820135,3090433
1278.987,2820405,3090839
1279.027,2820693,3091286
1279.068,2820827,3091514
1279.108,2820865,3091639
1279.148,2820842,3091650
1279.188,2820864,3091688
1279.228,2820890,3091714
1279.273,2820872,3091721
1279.313,2820754,3091537
1279.353,2820545,3091024
1279.393,2820317,3090472
1279.433,2820144,3090054
1279.48,2820014,3089704
1279.52,2819925,3089538
1279.56,2819970,3089608
1279.6,2820203,3090024
1279.64,2820387,3090358
1279.68,2820453,3090529
1279.684,2820392,3090535
1279.724,2820258,3090451
1279.764,2820166,3090358
1279.804,2820137,3090316
1279.844,2820104,3090238
1279.889,2820089,3090210
1279.929,2820156,3090327
1279.969,2820331,3090610
1280.009,2820356,3090727
1280.049,2820231,3090628
1280.095,2819976,3090444
1280.135,2819715,3090249
1280.175,2819502,3090049
1280.215,2819312,3089755
1280.255,2819005,3089220
1280.299,2818624,3088559
1280.339,2818322,3087976
1280.379,2818034,3087531
1280.419,2817763,3087127
1280.459,2817574,3086816
1280.504,2817431,3086550
1280.544,2817372,3086287
1280.584,2817312,3085997
1280.624,2817233,3085779
1280.664,2817130,3085612
1280.707,2817047,3085527
1280.747,2816959,3085494
1280.787,2816990,3085439
1280.827,2817162,3085499
1280.867,2817431,3085642
1280.908,2817601,3085880
1280.948,2817488,3086060
1280.988,2817319,3086362
1281.028,2817233,3086611
1281.068,2816955,3086445
1281.111,2814468,3083299
1281.151,2814845,3083302
1281.191,2815630,3084038
1281.231,2815727,3084041
1281.271,2815596,3083624
