Time (s),Red,IR
49.379,2804327,3093034
49.419,2804213,3092752
49.465,2804158,3092623
49.505,2804145,3092604
49.545,2804160,3092609
49.585,2804181,3092662
49.625,2804197,3092735
49.666,2804199,3092756
49.706,2804184,3092758
49.746,2804201,3092791
49.786,2804236,3092849
49.826,2804243,3092884
49.869,2804264,3092917
49.909,2804281,3093008
49.949,2804306,3093053
49.989,2804318,3093114
50.029,2804342,3093141
50.074,2804341,3093173
50.114,2804359,3093229
50.154,2804368,3093260
50.194,2804396,3093321
50.234,2804415,3093366
50.277,2804400,3093308
50.317,2804320,3093027
50.357,2804211,3092759
50.397,2804169,3092623
50.437,2804154,3092575
50.483,2804139,3092555
50.523,2804130,3092578
50.563,2804154,3092629
50.603,2804157,3092666
50.643,2804165,3092680
50.685,2804186,3092769
50.725,2804197,3092823
50.765,2804210,3092879
50.805,2804220,3092936
50.845,2804232,3092984
50.887,2804259,3093039
50.927,2804271,3093079
50.967,2804297,3093145
51.007,2804307,3093167
51.047,2804322,3093210
52.512,2804109,3092733
52.552,2804131,3092768
52.592,2804130,3092810
52.632,2804143,3092869
52.672,2804172,3092907
52.717,2804191,3092933
52.757,2804196,3092974
52.797,2804202,3092987
52.837,2804220,3093045
52.877,2804231,3093096
52.917,2804249,3093136
52.923,2804257,3093156
52.963,2804215,3093076
53.003,2804133,3092799
53.043,2804053,3092608
53.083,2804022,3092549
53.126,2804023,3092529
53.166,2804038,3092565
53.206,2804059,3092632
53.246,2804077,3092687
53.286,2804073,3092684
53.331,2804071,3092672
53.371,2804065,3092694
53.411,2804085,3092748
53.451,2804098,3092779
53.491,2804107,3092842
53.533,2804129,3092902
53.573,2804148,3092961
53.613,2804168,3092991
53.653,2804175,3093045
53.693,2804182,3093083
53.737,2804199,3093138
53.777,2804226,3093209
53.817,2804232,3093228
53.857,2804161,3093019
53.897,2804051,3092690
53.943,2804003,3092513
53.983,2803975,3092455
54.023,2803959,3092432
54.063,2803982,3092481
54.103,2803995,3092531
54.151,2804022,3092582
54.191,2804012,3092594
54.231,2804020,3092614
54.271,2804030,3092681
54.311,2804069,3092730
54.351,2804089,3092781
54.358,2804103,3092834
54.398,2804122,3092880
54.438,2804141,3092915
54.478,2804166,3092956
54.518,2804159,3093004
54.559,2804160,3093055
54.599,2804202,3093097
54.639,2804217,3093131
54.679,2804217,3093147
54.719,2804137,3092907
54.763,2804030,3092616
54.803,2803973,3092483
